"COORDINATE_UNCERTAINTY_METERS_INVALID","CONTINENT_COORDINATE_MISMATCH","CONTINENT_COUNTRY_MISMATCH","CONTINENT_DERIVED_FROM_COORDINATES","CONTINENT_DERIVED_FROM_COUNTRY","COORDINATE_ACCURACY_INVALID","COORDINATE_PRECISION_INVALID","COORDINATE_PRECISION_UNCERTAINTY_MISMATCH","COORDINATE_REPROJECTED","ELEVATION_NON_NUMERIC","ELEVATION_NOT_METRIC","ELEVATION_UNLIKELY","CONTINENT_INVALID","COUNTRY_DERIVED_FROM_COORDINATES","COUNTRY_INVALID","ELEVATION_MIN_MAX_SWAPPED","COORDINATE_ROUNDED","DEPTH_MIN_MAX_SWAPPED","DEPTH_NON_NUMERIC","DEPTH_NOT_METRIC","DEPTH_UNLIKELY","COUNTRY_MISMATCH","COORDINATE_REPROJECTION_FAILED","COORDINATE_REPROJECTION_SUSPICIOUS","GEODETIC_DATUM_INVALID","PRESUMED_NEGATED_LATITUDE","PRESUMED_NEGATED_LONGITUDE","PRESUMED_SWAPPED_COORDINATE","GEODETIC_DATUM_ASSUMED_WGS84","COORDINATE_INVALID","COORDINATE_OUT_OF_RANGE","COUNTRY_COORDINATE_MISMATCH","ZERO_COORDINATE","AMBIGUOUS_COLLECTION","AMBIGUOUS_INSTITUTION","BASIS_OF_RECORD_INVALID","COLLECTION_MATCH_FUZZY","COLLECTION_MATCH_NONE","DIFFERENT_OWNER_INSTITUTION","FOOTPRINT_SRS_INVALID","FOOTPRINT_WKT_INVALID","FOOTPRINT_WKT_MISMATCH","GEOREFERENCED_DATE_INVALID","GEOREFERENCED_DATE_UNLIKELY","IDENTIFIED_DATE_INVALID","IDENTIFIED_DATE_UNLIKELY","INDIVIDUAL_COUNT_CONFLICTS_WITH_OCCURRENCE_STATUS","INDIVIDUAL_COUNT_INVALID","INSTITUTION_COLLECTION_MISMATCH","INSTITUTION_MATCH_FUZZY","INSTITUTION_MATCH_NONE","INTERPRETATION_ERROR","MODIFIED_DATE_INVALID","MODIFIED_DATE_UNLIKELY","MULTIMEDIA_DATE_INVALID","MULTIMEDIA_URI_INVALID","OCCURRENCE_STATUS_INFERRED_FROM_BASIS_OF_RECORD","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT","OCCURRENCE_STATUS_UNPARSABLE","POSSIBLY_ON_LOAN","RECORDED_DATE_INVALID","RECORDED_DATE_MISMATCH","RECORDED_DATE_UNLIKELY","REFERENCES_URI_INVALID","TAXON_MATCH_AGGREGATE","TAXON_MATCH_FUZZY","TAXON_MATCH_HIGHERRANK","TAXON_MATCH_NONE","TYPE_STATUS_INVALID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_informationWithheld","Ctrl_dataGeneralizations","Ctrl_occurrenceID","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_georeferenceVerificationStatus","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_locationID","Ctrl_higherGeography","Ctrl_islandGroup","Ctrl_island","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_county","Ctrl_municipality","Ctrl_locality","Ctrl_verbatimLocality","Ctrl_locationRemarks","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_verbatimCoordinateSystem","Ctrl_verbatimIdentification","Ctrl_identificationQualifier","Ctrl_typeStatus","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_family","Ctrl_taxonRank","Ctrl_nomenclaturalCode","Ctrl_taxonomicStatus","Ctrl_issue","Ctrl_mediaType","Ctrl_hasCoordinate","Ctrl_hasGeospatialIssues","Ctrl_verbatimScientificName","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_accepted_plant_name_id","wcvp_reviewed","wcvp_searchedName","wcvp_taxon_status_of_searchedName","wcvp_plant_name_id_of_searchedName","wcvp_taxon_authors_of_searchedName","wcvp_verified_author","wcvp_verified_speciesName","wcvp_searchNotes","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_selectedMoreInformativeRecord","Ctrl_thereAreDuplicates","Ctrl_unmatched","Ctrl_unidentifiedSample","Ctrl_sampleTaxonName","Ctrl_matchStatusDuplicates","Ctrl_sampleIdentificationStatus","Ctrl_numberTaxonNamesSample","Ctrl_useful_spatial_analysis","ID"
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432098",,"Neffa, S.",,"PRESENT",,,,,,,,,,,,"AR","Salta","Metán",,"Ruta 16 Km 657, entre El Galpòn y El Tunal.",,,-25.34,-64.47,,,,,"Schinini, A.",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Argentina","Salta","Metán",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","NEFFA",,"ACHATOCARPACEAE_NEFFA_","noYear_NEFFA_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,57
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432097",,"Mello-Silva, R.",,"PRESENT",,,,,,,,,,,,"AR","Jujuy","-",,"San Ramon de La Nueva Orán. rodovia La Estrella Siete Aguas (Ruta 80), 7 km W de La Estrella (123 km S de Orán).",,,,,,,,,"-",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb. var. praecox",,,,,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","MELLO-SILVA",,"ACHATOCARPACEAE_MELLO-SILVA_","noYear_MELLO-SILVA_",-1,5,4,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,58
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432096",,"Maturo, H.",,"PRESENT",,,,,,,,,,,,"AR","Formosa","-",,"Estancia Guaycolec.",,,-25.99,-58.24,,,,,"Maturo, H.",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Argentina","Formosa","Formosa",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","MATURO",,"ACHATOCARPACEAE_MATURO_","noYear_MATURO_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,59
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432095",,"Mereles, F.",,"PRESENT",,,,,,,,,,,,"PY","Boquerón","-",,"Fortín Pozo Arias.",,,,,,,,,"Schinini, A.",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb. var. praecox",,,,,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","MERELES",,"ACHATOCARPACEAE_MERELES_","noYear_MERELES_",-1,5,4,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,60
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432093",,"Novara, L. J.",,"PRESENT",,,,,,,,,,,,"AR","Salta","Capital",,"La Lagunilla. 5-6 Km al E del cerro San Bernardo.",,,-24.9,-65.24,,,,,"Novara, L. J.",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Argentina","Salta","Capital",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","NOVARA",,"ACHATOCARPACEAE_NOVARA_","noYear_NOVARA_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,61
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432091",,"Novara, L. J.",,"PRESENT",,,,,,,,,,,,"AR","Salta","La Viña",,"Osma: Ruta 68, km 136; lomas al norte del puente sobre el arroyo",,,-25.39,-65.62,,,,,"Novara, L. J.",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Argentina","Salta","La Viña",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","NOVARA",,"ACHATOCARPACEAE_NOVARA_","noYear_NOVARA_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,62
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432090",,"Fortunato, R. H.",,"PRESENT",,,,,,,,,,,,"AR","Formosa","Pilcomayo",,"Parque Nacional Pilcomayo, borde de la Laguna Blanca",,,-25.17,-58.1,,,,,"-",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Argentina","Formosa","Pilcomayo",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","FORTUNATO",,"ACHATOCARPACEAE_FORTUNATO_","noYear_FORTUNATO_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,63
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432089",,"Novara, L. J.",,"PRESENT",,,,,,,,,,,,"AR","Salta","General Güemes",,"Torzalito 2 km al este del río Nogales, 4-5 Km de ruta 34.",,,-24.78,-64.94,,,,,"Novara, L. J.",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Argentina","Salta","General Güemes",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","NOVARA",,"ACHATOCARPACEAE_NOVARA_","noYear_NOVARA_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,64
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432088",,"Novara, L. J.",,"PRESENT",,,,,,,,,,,,"AR","Salta","Cerrillos",,"Entre La Isla y La Tablada, al E de ruta 21 hasta el río Arias",,,-24.98,-65.43,,,,,"Novara, L. J.",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Argentina","Salta","Cerrillos",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","NOVARA",,"ACHATOCARPACEAE_NOVARA_","noYear_NOVARA_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,65
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432087",,"Novara, L. J.",,"PRESENT",,,,,,,,,,,,"AR","Salta","Capital",,"Cuesta de Las Lajitas Ruta 56, 7-8 Km al SW de La Mendieta. Lluvia ca 700 mm anuales.",,,-24.9,-65.24,,,,,"Novara, L. J.",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Argentina","Salta","Capital",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","NOVARA",,"ACHATOCARPACEAE_NOVARA_","noYear_NOVARA_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,66
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432086",,"Soria, N.",,"PRESENT",,,,,,,,,,,,"PY","Guairá","-",,"Cumbre del Cerro Acati",,,-25.92,-56.25,,,,,"-",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Paraguay","Guairá","General Eugenio A. Garay",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","SORIA",,"ACHATOCARPACEAE_SORIA_","noYear_SORIA_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,67
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432085",,"Legname, -",,"PRESENT",,,,,,,,,,,,"AR","Salta","Orán",,"De Santa Rosa a Pichanal.",,,,,,,,,"Legname, -",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","CONTINENT_DERIVED_FROM_COUNTRY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,FALSE,FALSE,"Achatocarpus praecox Griseb. var. praecox",,,,,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","LEGNAME",,"ACHATOCARPACEAE_LEGNAME_","noYear_LEGNAME_",-1,5,4,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,68
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432083",,"Maranta, A.",,"PRESENT",,,,,,,,,,,,"AR","Salta","Rivadavia",,"Misión San Patricio.",,,-23.9,-62.55,,,,,"Maranta, A.",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Argentina","Salta","Rivadavia",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","MARANTA",,"ACHATOCARPACEAE_MARANTA_","noYear_MARANTA_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,69
FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,"SI","HERB",,"PRESERVED_SPECIMEN",,,,"432082",,"Novara, L. J.",,"PRESENT",,,,,,,,,,,,"AR","Salta","General Güemes",,"Torzalito. Ruta 9, km 1551, 5,4 km al sur del río Mojotoro.",,,-24.78,-64.94,,,,,"Novara, L. J.",,"Achatocarpus praecox f. praecox","Achatocarpaceae","FORM",,"ACCEPTED","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY",,TRUE,FALSE,"Achatocarpus praecox Griseb. var. praecox","Argentina","Salta","General Güemes",,,,,,,,,,"Achatocarpus praecox f. praecox",,,,0,0,"Not found","NOVARA",,"ACHATOCARPACEAE_NOVARA_","noYear_NOVARA_",-3,5,2,TRUE,FALSE,TRUE,TRUE,,"unmatched: no recordNumber","unidentified",0,TRUE,70
